num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S031785,2024-11-18,09:00:00,GTA. JAIME CAMPMANY / AVDA. CAMILO JOSE CELA,0,4,Salamanca,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443481,4476915,false,false
2024S031824,2024-11-19,16:13:00,CALL. VITRUVIO / CALL. JOSE GUTIERREZ ABASCAL,1,5,Chamartín,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,441375,4476912,false,false
2024S031826,2024-11-19,17:03:00,CALL. MAR DE LAS ANTILLAS / AVDA. VIRGEN DEL CARMEN,20,16,Hortaleza,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,445187,4480744,false,false
2024S031849,2024-11-19,19:40:00,"CALL. LUCHANA, 19",19,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,440587,4475750,false,false
2024S031857,2024-11-19,20:15:00,"CALL. SAN BERNARDO, 60",60,1,Centro,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,440005,4475250,false,false
2024S031863,2024-11-19,21:25:00,CMNO. ZARZON / CTRA. ZOO,6,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,435176,4473155,true,false
2024S031865,2024-11-19,20:55:00,AVDA. GUINDALERA / GTA. JAIME CAMPMANY,3,4,Salamanca,Otro,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,443473,4476883,false,false
2024S031876,2024-11-20,03:20:00,"AVDA. CIUDAD DE BARCELONA, 224",224,3,Retiro,Colisión múltiple,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,443130,4472232,false,false
2024S031907,2024-11-20,13:00:00,"CALL. ROSARIO PINO, 5",5,6,Tetuán,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,441409,4479270,false,false
2024S031926,2024-11-19,17:25:00,PASEO. EMBARCADERO / PASEO. AZUL,1,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,,438225,4474433,false,false
2024S031938,2024-11-20,19:00:00,"CALL. PRINCIPE DE VERGARA, 142",142,5,Chamartín,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442478,4477308,false,false
2024S031957,2024-11-20,23:30:00,"CALL. REINA, 16",16,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,440723,4474604,false,false
2024S031959,2024-11-21,01:00:00,"CALL. IRUN, 1",1,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439323,4474945,false,false
2024S031974,2024-11-21,09:28:00,"CALL. ALMAGRO, 31",31,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441335,4475985,false,false
2024S032063,2024-11-22,09:25:00,"CALL. HORTALEZA, 59",59,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,440718,4474986,false,false
2024S032072,2024-11-22,13:40:00,"CALL. VILLAR DEL OLMO, 11",11,18,Villa De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446933,4469688,false,false
2024S032103,2024-11-22,20:00:00,PLAZA. MANUEL BECERRA / CALL. ALCALA,12,4,Salamanca,Alcance,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,,,443318,4475492,false,false
2024S032114,2024-11-22,22:05:00,CALL. BARACALDO / CALL. MOLINA,20,6,Tetuán,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,,,440689,4480211,false,false
2024S032152,2024-11-23,09:10:00,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,550,20,San Blas - Canillejas,Caída,Nublado,Bicicleta,Conductor,De 50 a 54 años,Mujer,2,Ingreso inferior o igual a 24 horas,447681,4477171,false,false
2024S032154,2024-11-23,10:30:00,"PASEO. PRADO, 46",46,1,Centro,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441242,4473469,false,false
2024S032194,2024-11-23,21:28:00,"CALL. CARTAGENA, 111",111,5,Chamartín,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442807,4476869,false,false
2024S032196,2024-11-23,22:40:00,"RONDA. SEGOVIA, 2F",2F,2,Arganzuela,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,439121,4473823,false,false
2024S032196,2024-11-23,22:40:00,"RONDA. SEGOVIA, 2F",2F,2,Arganzuela,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439121,4473823,false,false
2024S032214,2024-11-22,22:00:00,"CALL. SANCHO DAVILA, 40",40,4,Salamanca,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443823,4475221,false,false
2024S032238,2024-11-23,14:40:00,CALL. CYESA / CALL. RAMON PATUEL,2,15,Ciudad Lineal,Caída,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444391,4475598,false,false
2024S032264,2024-11-24,15:29:00,CTRA. PARQUE DE ATRACCIONES / CMNO. ROBLEDAL,1,9,Moncloa - Aravaca,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,436636,4474009,false,false
2024S032270,2024-11-24,20:15:00,CALL. ELOY GONZALO / CALL. TRAFALGAR,17,7,Chamberí,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,440495,4476196,false,false
2024S032299,2024-11-25,08:30:00,"CALL. HACIENDA DE PAVONES, 356",356,14,Moratalaz,Colisión frontal,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,446716,4472194,false,false
2024S032299,2024-11-25,08:30:00,"CALL. HACIENDA DE PAVONES, 356",356,14,Moratalaz,Colisión frontal,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,446716,4472194,false,false
2024S032328,2024-11-25,16:45:00,"CALL. MESON DE PAREDES, 48",48,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,,,440310,4473378,false,false
2024S032375,2024-11-26,08:55:00,PASEO. FERNAN NUÑEZ / PASEO. EL SALVADOR,1,3,Retiro,Atropello a animal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,442243,4474541,false,false
2024S032377,2024-11-26,09:50:00,"CALL. SEPULVEDA, 3",3,10,Latina,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,438402,4473258,false,false
2024S032441,2024-11-27,07:56:00,"PQUE. RETIRO, 0",0,3,Retiro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441724,4474503,false,false
2024S032503,2024-11-27,20:00:00,GTA. LUIS BLANCO SOLER / AVDA. ALEJANDRO DE LA SOTA,0,21,Barajas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,447630,4480778,false,false
2024S032510,2024-11-27,21:48:00,CALL. ESPADA / CALL. ESGRIMA,2,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,440250,4473643,false,false
2024S032516,2024-11-27,23:05:00,"CALL. HERNANI, 48",48,6,Tetuán,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,440740,4477736,false,false
2024S032603,2024-11-28,23:05:00,"PASEO. PRADO, 48",48,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441250,4473473,false,false
2024S032627,2024-11-29,08:10:00,CALL. PROFESOR WAKSMAN / CALL. PADRE DAMIAN,13,5,Chamartín,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,441723,4478592,false,false
2024S032633,2024-11-29,11:03:00,"AVDA. NICETO ALCALA ZAMORA, 4",4,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,445145,4481769,false,false
2024S032649,2024-11-29,13:55:00,CALLE ESPIRITU SANTO 8,8,1,Centro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,440393,4475179,false,false
2024S032677,2024-11-29,19:00:00,"CALL. PUERTO DEL MONASTERIO, 26",26,13,Puente De Vallecas,Alcance,,Bicicleta,Conductor,De 21 a 24 años,Hombre,,,443694,4471735,false,false
2024S032678,2024-11-29,19:00:00,"CALL. PRINCIPE DE VERGARA, 87",87,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,,442388,4476405,false,false
2024S032679,2024-11-29,20:11:00,"CALL. FUENCARRAL, 93",93,1,Centro,Otro,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440494,4475371,false,false
2024S032769,2024-11-30,16:30:00,"CALL. SANTIAGO AMON, 1",1,17,Villaverde,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441098,4466904,false,false
2024S032783,2024-11-30,18:20:00,"CALL. ENCOMIENDA DE PALACIOS, 5",5,14,Moratalaz,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,445157,4472424,false,false
2024S032811,2024-12-01,00:55:00,"CALL. CAMINO DE LOS VINATEROS, 9",9,14,Moratalaz,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,444220,4473558,false,false
2024S032813,2024-12-01,02:30:00,CALL. SAN BERNARDO / CALL. QUIÑONES,77,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,440080,4475443,false,false
2024S032908,2024-12-01,20:05:00,CALL. PUERTO DE LA MORCUERA / CALL. PEÑA DEL CUERVO,2,13,Puente De Vallecas,Alcance,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,,,443264,4470635,false,false
2024S032916,2024-12-01,20:55:00,"CALL. ARGANDA, 26",26,2,Arganzuela,Solo salida de la vía,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 10 a 14 años,Hombre,1,Atención en urgencias sin posterior ingreso,440070,4472462,false,false
2024S032918,2024-12-01,21:45:00,"CALL. ALCALA, 234",234,15,Ciudad Lineal,Alcance,,Bicicleta,Conductor,De 25 a 29 años,Mujer,,,444191,4475891,false,false
2024S032920,2024-12-01,21:50:00,"PLAZA. ESPAÑA, 14A",14A,9,Moncloa - Aravaca,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,439359,4474922,false,false
2024S032937,2024-12-02,07:15:00,AVDA. CIUDAD DE BARCELONA / PLAZA. EMPERADOR CARLOS V,1,3,Retiro,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,441311,4473296,false,false
2024S032967,2024-12-02,13:50:00,CALL. DONOSO CORTES / CALL. HILARION ESLAVA,90,7,Chamberí,Otro,Nublado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439224,4476443,false,false
2024S032985,2024-12-02,17:50:00,"CALL. POBLADURA DEL VALLE, 13C",13C,20,San Blas - Canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447577,4475330,false,false
2024S033013,2024-12-03,00:25:00,CALL. VEZA / CALL. PLATANO,41,6,Tetuán,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,440800,4479763,true,false
2024S033026,2024-12-03,07:10:00,"PASEO. CASTELLANA, 111",111,6,Tetuán,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441434,4478653,false,false
2024S033053,2024-12-03,12:20:00,"PLAZA. CIBELES, 1",1,3,Retiro,Colisión lateral,,Bicicleta,Conductor,De 30 a 34 años,Hombre,,,441309,4474542,false,false
2024S033093,2024-12-03,19:55:00,"CRA. SAN JERONIMO, 46",46,1,Centro,Caída,Lluvia débil,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,440872,4474172,false,false
2024S033099,2024-12-03,20:10:00,AVDA. RAMON Y CAJAL / CALL. PADRE CLARET,68,5,Chamartín,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,443516,4478174,false,false
2024S033112,2024-12-03,23:00:00,"CALL. SAGASTA, 15",15,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,,,440659,4475553,false,false
2024S033155,2024-12-04,16:10:00,CALL. VIZCAYA / PASEO. SANTA MARIA DE LA CABEZA,1,2,Arganzuela,Alcance,,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,440972,4472930,false,false
2024S033181,2024-12-04,17:50:00,"AVDA. LLANO CASTELLANO, 2",2,8,Fuencarral - El Pardo,Alcance,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,,442000,4481953,false,false
2024S033181,2024-12-04,17:50:00,"AVDA. LLANO CASTELLANO, 2",2,8,Fuencarral - El Pardo,Alcance,Despejado,Bicicleta,Peatón,De 21 a 24 años,Hombre,,,442000,4481953,false,false
2024S033186,2024-12-31,20:45:00,"CALL. SAGASTA, 12",12,1,Centro,Caída,,Bicicleta,Conductor,De 25 a 29 años,Mujer,,,,,false,false
2024S033201,2024-12-04,22:15:00,"CALL. JACOMETREZO, 7",7,1,Centro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,440032,4474639,false,false
2024S033233,2024-12-05,12:17:00,"AVDA. BURGOS, 30",30,5,Chamartín,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,442729,4481163,false,false
2024S033239,2024-12-05,13:55:00,CALL. GOYA / PLAZA. COLON,1,4,Salamanca,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441481,4475227,false,false
2024S033251,2024-12-05,14:35:00,CALL. VADO / CALL. ANTONIO LOPEZ,1,12,Usera,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,440996,4470800,false,false
2024S033259,2024-12-05,17:45:00,CALL. GOYA / CALL. CONDE DE PEÑALVER,89,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,3,Ingreso superior a 24 horas,442687,4475130,false,false
2024S033262,2024-12-05,19:05:00,"AVDA. ASTURIAS, 37",37,6,Tetuán,Otro,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,441045,4480074,false,false
2024S033337,2024-12-06,17:10:00,CALL. VELARDE / PLZLA. ANTONIO VEGA,1,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440493,4475361,false,false
2024S033337,2024-12-06,17:10:00,CALL. VELARDE / PLZLA. ANTONIO VEGA,1,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440493,4475361,false,false
2024S033369,2024-12-07,02:20:00,"CALL. CONCEPCION JERONIMA, 23",23,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,440084,4473946,false,false
2024S033410,2024-12-07,18:45:00,CALL. ALCALA / CALL. ROBERTO DOMINGO,237,4,Salamanca,Alcance,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,443851,4475821,false,false
2024S033424,2024-12-07,21:10:00,CALL. RIBERA DE CURTIDORES / CALL. MIRA EL SOL,26,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439989,4473169,false,false
2024S033446,2024-12-07,22:10:00,CALL. ISAAC PERAL / CALL. FERNANDEZ DE LOS RIOS,2,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439081,4476367,false,false
2024S033446,2024-12-07,22:10:00,CALL. ISAAC PERAL / CALL. FERNANDEZ DE LOS RIOS,2,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,439081,4476367,false,false
2024S033472,2024-12-08,13:30:00,CMNO. VIEJO DE VICALVARO / AUTOV. M-40,7,19,Vicálvaro,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,447189,4473027,false,false
2024S033473,2024-12-08,14:00:00,"CALL. MALMOE, 3",3,15,Ciudad Lineal,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,447085,4474217,false,false
2024S033539,2024-12-09,16:55:00,"CALL. PICO BALAITUS, 51",51,8,Fuencarral - El Pardo,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438901,4481760,false,false
2024S033607,2024-12-10,12:25:00,PASEO. PRADO / PLAZA. PLATERIA DE MARTINEZ,8,1,Centro,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,,441155,4473813,false,false
2024S033610,2024-12-10,12:35:00,"CALL. GENERAL RICARDOS, 59",59,11,Carabanchel,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,,,438755,4471795,false,false
2024S033805,2024-12-12,19:05:00,CALL. FUENLABRADA / CALL. ANTONIO DE LEYVA,10,11,Carabanchel,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439296,4472018,false,false
2024S033810,2024-12-12,19:45:00,"CALL. CORDEL DE PAVONES, 8A",8A,19,Vicálvaro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,Atención en urgencias sin posterior ingreso,447549,4472514,false,false
2024S033810,2024-12-12,19:45:00,"CALL. CORDEL DE PAVONES, 8A",8A,19,Vicálvaro,Colisión fronto-lateral,Despejado,Bicicleta,Pasajero,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,447549,4472514,false,false
2024S033833,2024-12-12,22:50:00,"CALL. ARZOBISPO MORCILLO, 14",14,8,Fuencarral - El Pardo,Choque contra obstáculo fijo,,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,,441060,4481405,false,false
2024S033833,2024-12-12,22:50:00,"CALL. ARZOBISPO MORCILLO, 14",14,8,Fuencarral - El Pardo,Choque contra obstáculo fijo,,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,,441060,4481405,false,false
2024S033833,2024-12-12,22:50:00,"CALL. ARZOBISPO MORCILLO, 14",14,8,Fuencarral - El Pardo,Choque contra obstáculo fijo,,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,,441060,4481405,false,false
2024S033833,2024-12-12,22:50:00,"CALL. ARZOBISPO MORCILLO, 14",14,8,Fuencarral - El Pardo,Choque contra obstáculo fijo,,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,,441060,4481405,false,false
2024S033833,2024-12-12,22:50:00,"CALL. ARZOBISPO MORCILLO, 14",14,8,Fuencarral - El Pardo,Choque contra obstáculo fijo,,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,,,441060,4481405,false,false
2024S033911,2024-12-13,16:00:00,CALL. SANTA IRENE / AVDA. TRECE ROSAS,3,15,Ciudad Lineal,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,444914,4474392,false,false
2024S033926,2024-12-15,17:14:00,"CALL. RAFAEL BERGAMIN, 18",18,15,Ciudad Lineal,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,443932,4477900,false,false
2024S033926,2024-12-15,17:14:00,"CALL. RAFAEL BERGAMIN, 18",18,15,Ciudad Lineal,Atropello a persona,Despejado,Bicicleta,Peatón,De 55 a 59 años,Mujer,2,Ingreso inferior o igual a 24 horas,443932,4477900,false,false
2024S033961,2024-12-14,02:40:00,PASEO. EDUARDO DATO / GTA. RUBEN DARIO,12,7,Chamberí,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441318,4476039,false,false
2024S034012,2024-12-14,15:04:00,"PASEO. ACACIAS, 40",40,2,Arganzuela,Colisión lateral,,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,,,439640,4472665,false,false
2024S034013,2024-12-14,14:30:00,CALL. COLOMBIA / CALL. FERNAN NUÑEZ,53,5,Chamartín,Alcance,Nublado,Bicicleta,Conductor,De 60 a 64 años,Mujer,14,Sin asistencia sanitaria,443191,4478721,false,false
2024S034042,2024-12-13,20:05:00,"CALL. LOPE DE RUEDA, 11",11,4,Salamanca,Alcance,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 70 a 74 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,442534,4474913,false,false
