centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;nif_titular;nif_centro;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;contacto_email2;direccion_coor_x;direccion_coor_y;situación;fecha_constitución
28080256;ACADEF FP ARTURO SORIA;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ACADEF FÚTBOL, S.L.;****7425*;;5;Madrid-Capital;CALLE;del Duque de Tamames;9;28043;079;Madrid;15;Ciudad Lineal;;;;;;;;;444532;4477960;ALTA;2020-09-17
28080268;LOS MIÑONS;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;TAMONOL, S.L.;****1664*;;5;Madrid-Capital;CALLE;del Concejal Victorino Granizo;73y75;28052;079;Madrid;19;Vicálvaro;679601986;;;;;www.escuelainfantilosminions.com;info@escuelainfantilosminions.com;;452311;4472440;ALTA;2020-09-16
28080271;CENTRO AUTORIZADO DE LA REAL FEDERACION ESPAÑOLA DE PIRAGÜISMO;221;CAU ENS.DEP.G.M;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO;PRIVADO;REAL FEDERACION ESPAÑOLA DE PIRAGÜISMO;****8033*;;5;Madrid-Capital;CALLE;Martín Fierro;5;28040;079;Madrid;09;Moncloa-Aravaca;;;;;;;;;437878;4476522;ALTA;2020-09-28
28080281;CENTRO DE FORMACION PROFESIONAL CCC;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO PARA LA CULTURA Y EL CONOCIMIENTO, S.A.;****5203*;;5;Madrid-Capital;CALLE;de Albasanz;9;28037;079;Madrid;20;San Blas-Canillejas;672772948;;;;;;direccion@formacionprofesionalccc.com;;446527;4476414;ALTA;2020-09-28
28080293;GREENLEAVES MONTESSORI (EE.UU.);094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;LARAGO PAS, S.L.;****5381*;;5;Madrid-Capital;AVDA;de la Victoria;23;28023;079;Madrid;09;Moncloa-Aravaca;;;;;;;;;431111;4479875;ALTA;2020-09-28
28080301;CENTRO DE FORMACION DE ENSEÑANZAS PROFESIONALES LAS CADENAS;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO FORMACIÓN ENSEÑANZAS PROFESIONALES LAS CADENAS, S.L.;****4732*;;3;Madrid-Este;CTRA;Alcalá de Henares a Valdeavero;k.2,4;28816;032;Camarma de Esteruelas;;;;;;;;;;;468123;4488888;ALTA;2020-10-02
28080311;IED MADRID II;105;CAU SUP DISEÑO;CENTRO AUTORIZADO SUPERIOR DE DISEÑO;PRIVADO;ISTITUTO EUROPEO DI DESIGN, S.L.;****1395*;;5;Madrid-Capital;AVDA;Pedro Díez;3;;079;Madrid;11;Carabanchel;;;;;;;;;438089;4471376;ANULACIÓN; 
28080323;ESDIP ESCUELA DE ARTE;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ESDIP ESCUELA DE ARTE, S.L.;****3519*;;5;Madrid-Capital;CALLE;de Santa Engracia;122;28003;079;Madrid;07;Chamberí;913994639;659373436;620243677;;;www.esdip.com;emilio@esdip.com;;440529;4476978;BAJA;2020-11-06
28080335;CESUR OPEN AMOROS;220;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;CENTRO SUPERIOR DE FORMACION EUROPA SUR, S.A.;****9484*;;5;Madrid-Capital;CALLE;de Joaquín Turina;37;28044;079;Madrid;11;Carabanchel;;;;;;;;;435921;4469288;ALTA;2020-12-09
28080347;CENTRO INFANTIL KAIRE;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;VIRGINIA ROYO ESQUÍDEZ;***4945**;;5;Madrid-Capital;CALLE;de Doña Juana I de Castilla;50;28027;079;Madrid;20;San Blas-Canillejas;;;;;;;;;446471;4477595;ALTA;2020-12-21
28080359;ESIC CENTRO DE FORMACION PROFESIONAL SUPERIOR MADRID;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CONGREGACION DE SACERDOTES DEL S.C.J. (PADRES REPARADORES);****0828*;;4;Madrid-Oeste;AVDA;Juan XXIII;12;28224;115;Pozuelo de Alarcón;;;600445156;674620479;671295433;;;https://www.esic.edu/ciclos-formativos;direccion.cfgs@esic.edu;alberto.alonso@esic.edu;431407;4477323;ALTA;2020-12-21
28080360;CENTRO DE FORMACION EN PROFESIONES BIOSANITARIAS HM HOSPITALES;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;HM HOSPITALES 1989, S.A.;****2585*;;3;Madrid-Este;CALLE;Mariano Fortuny;4;28522;123;Rivas-Vaciamadrid;;;912160180;;;;;;cc.hmbiosanitarias.rivas@educa.madrid.org;;454728;4466143;ALTA;2020-12-21
28080372;DAC FORMACION PROFESIONAL SUPERIOR;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;DRIVING ACADEMY CONSULTING, S.L.;****8149*;;2;Madrid-Sur;CALLE;Porto Colón;6;28924;007;Alcorcón;;;916105970;696539594;722485688;;;http://dacdocencia.com/;elisa@dacdocencia.com;raul.quiros@dacdocencia.com;430305;4467050;ALTA;2021-01-19
28080384;DINAMICA CRC;221;CAU ENS.DEP.G.M;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO;PRIVADO;ENSEÑANZA DINAMICA, S.L. UNIPERSONAL;****7895*;;5;Madrid-Capital;CALLE;de Arturo Soria;206;28033;079;Madrid;15;Ciudad Lineal;;;;;;;;;443957;4479078;ALTA;2021-01-19
28080396;E.O.I. DE COSLADA - SAN FERNANDO DE HENARES;080;EOI;ESCUELA OFICIAL DE IDIOMAS;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1481*;3;Madrid-Este;AVDA;de la Cañada;44;28823;049;Coslada;;;916746426;916740443;;;;http://www.educa.madrid.org/eoi.coslada-sanfernando.coslada;eoi.coslada-sanfernando.coslada@educa.madrid.org;;454342;4475766;ALTA;2021-06-23
28080402;LA BRUJA AVERÍA-LOLO RICO;003;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO DE MADRID;****7900*;;5;Madrid-Capital;CALLE;de Rodas;20;28005;079;Madrid;01;Centro;;;;;;http://www.educa.madrid.org/eei.labrujaaveria.madrid;eei.labrujaaveria.madrid@educa.madrid.org;;440060;4473294;ALTA;2021-02-16
28080414;MARGARITA SALAS;003;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO DE  MADRID;****7900*;;5;Madrid-Capital;CALLE;de Cavanilles;56;28007;079;Madrid;03;Retiro;;;;;;http://www.educa.madrid.org/eei.margaritasalas.madrid;eei.margaritasalas.madrid@educa.madrid.org;eicavanilles@madrid.es;442803;4472922;ALTA;2021-02-16
28080426;INSTITUTO NEBRIJA DE FORMACION PROFESIONAL;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;INSTITUTOS NEBRIJA, S.A.;****6799*;;5;Madrid-Capital;CALLE;Joaquín María López;60-62;28015;079;Madrid;07;Chamberí;900321322;;;;;http://www.nebrija.com/ciclos-formativos/;ciclosformativos@nebrija.es;secretariafp@nebrija.es;439274;4476605;ALTA;2021-02-15
28080438;CENTRO DE FORMACION PROFESIONAL CCC II;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO PARA LA CULTURA Y EL CONOCIMIENTO, S.A.;****5203*;;5;Madrid-Capital;CALLE;de Albasanz;12;28037;079;Madrid;20;San Blas-Canillejas;910013363;910013348;;;;;secretaria@formacionprofesionalccc.com;;446314;4476297;ALTA;2021-02-15
28080441;HAZERTA;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;HAZERTA SOLUCIONES GLOBALES PARA EL EMPLEO, S.L.;****5537*;;5;Madrid-Capital;CALLE;del Doctor Gómez Ulla;24;28028;079;Madrid;04;Salamanca;918388528;;;;;https://itechfp.es/;laurag@itechfp.es;laura.garcia@hazerta.es;443432;4475823;ALTA;2021-02-26
28080451;CENTRO DE FORMACIÓN PROFESIONAL THE CORE;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;THE CORE ENTERTAINMENT SCIENCE SCHOOL, S.L;****9451*;;1;Madrid-Norte;AVDA;de España;4;28760;903;Tres Cantos;;;914811395;;;;;;secretaria.trescantos@ifp.es;mjmolina@planetadeagostini.es;438596;4496787;ALTA;2021-03-10
28080463;AIDE FORMACION;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ALIANZA INTL. PARA EL DESARROLLO DE LOS JÓVENES AIDEJOVEN;****3403*;;2;Madrid-Sur;CALLE;Jaime I El Conquistador;57;;106;Parla;;;911641676;622665513;622751516;;;www.aideformacion.org;aideformacion@gmail.com;direccion.formacion.aide@gmail.com;435062;4454119;ALTA;2021-03-10
28080475;HISPANIDAD;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1480*;3;Madrid-Este;AVDA;de Levante c/v Avda. 1º de Mayo;;28521;123;Rivas-Vaciamadrid;;;918408956;676890355;;;;https://site.educa.madrid.org/cp.hispanidad.rivas/;cp.hispanidad.rivas@educa.madrid.org;;455934;4465721;ALTA; 
28080487;IKER CASILLAS;020;CP EE;COLEGIO DE EDUCACIÓN ESPECIAL;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1477*;3;Madrid-Este;CALLE;Almagro, esquina Avda.de la Constitución;s/n;28850;148;Torrejón de Ardoz;;;918467590;648942796;;;;http://www.educa.madrid.org/cpee.ikercasillas.torrejondeardoz;cpee.ikercasillas.torrejondeardoz@educa.madrid.org;;461735;4479154;ALTA; 
28080499;ARCOIRIS;003;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;****6500*;;2;Madrid-Sur;AVDA;Niceto Alcalá Zamora;s/n;28904;065;Getafe;;;916834716;;;;;http://www.educa.madrid.org/eei.arcoiris.getafe;eei.arcoiris.getafe@educa.madrid.org;;435706;4460971;ALTA; 
28080505;ESCUELA SUPERIOR DE MUSICA FORUM MUSIKAE;139;CAU SU MUS;CENTRO AUTORIZADO SUPERIOR DE MÚSICA;PRIVADO;FORUM MUSIKAE GESTIÓN, S.L.;****0819*;;5;Madrid-Capital;CALLE;de Piquer;3;28033;079;Madrid;15;Ciudad Lineal;;;;;;;;;443654;4479661;ALTA;2021-04-14
28080517;ISIDRA DE GUZMAN;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;****0001*;****1486*;3;Madrid-Este;CALLE;Gardenia;29;28803;005;Alcalá de Henares;;;;;;;;http://www.educa.madrid.org/ies.isidradeguzman.alcala;ies.isidradeguzman.alcala@educa.madrid.org;;468490;4480403;ALTA; 
28080529;MOM CULINARY INSTITUTE;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;AGRICOOKING, S.L.;****0132*;;5;Madrid-Capital;CALLE;de Serrano;95;28006;079;Madrid;05;Chamartín;915616660;682537603;;;;https://www.momculinary.com/;adrian.vilela@momculinary.com;info@momculinary.com;441775;4476617;ALTA;2021-04-08
28080530;INSTITUTO DE ARTES ESCENICAS;414;CAU EL MUS-DANZA;CENTRO AUTORIZADO ELEMENTAL DE MÚSICA Y DANZA;PRIVADO;FUNDACION IRUARITZ LEZAMA y COLEGIO ABANTOS, S.L.;****6294*;;5;Madrid-Capital;CALLE;de Monasterio de Oseira;s/n;28049;079;Madrid;08;Fuencarral-El Pardo;917508692;;;;;;institutoartesescenicas@csmb.es;;441066;4484822;ALTA;2021-04-27
28080542;MOANA;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;PROYECTOS EDUCATIVOS MOANA, S.L.;****6118*;;2;Madrid-Sur;CALLE;Manacor;1;28970;073;Humanes de Madrid;;;;;;;;;;;429980;4456060;ALTA;2021-04-20
28080554;MEDAC PINTO;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO DE F.P. EN EL DEPORTE Y LA SALUD MALAGA 2015, S.L.;****8568*;;2;Madrid-Sur;CTRA;de San Martín de la Vega;k.0,7;;113;Pinto;;;919262693;625458046;;;;;madrid.pinto@medac.es;zaida.cardenas@medac.es;441561;4455016;ALTA;2021-04-23
28080566;TRAZOS INFOGRAFIA;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;TRAZOS INFOGRAFIA, S.L.;****9985*;;5;Madrid-Capital;CUSTA;de San Vicente;4;28008;079;Madrid;09;Moncloa-Aravaca;;;;;;;;;439449;4474815;BAJA;2021-04-23
28080578;GREENLEAVES MONTESSORI II;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LARAGO PAS, S.L.;****5381*;;5;Madrid-Capital;CALLE;Domingo Álvarez;11;28023;079;Madrid;09;Moncloa-Aravaca;;;;;;;;;429156;4480359;ALTA;2021-04-23
28080581;LIDER SYSTEM FP ORIENTE;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;LIDER SYSTEM ACADEMY, S.L.;****7167*;;2;Madrid-Sur;CALLE;Oriente;13;28901;065;Getafe;;;;;;;;;;;437855;4461709;BAJA;2021-04-23
28080591;NEMOMARLIN ALCALA DE HENARES;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;DEBSCHOOL, S.L.;****9713*;;3;Madrid-Este;AVDA;Benito Pérez Galdós;8;28806;005;Alcalá de Henares;;;680515272;;;;;www.escuelanemomarlin.com;alcalahenares@escuelanemomarlin.com;;468741;4484300;ALTA;2021-04-23
28080608;DR. PITUCO;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MÓNICA MARTÍN DOMÍNGUEZ;***3253**;;2;Madrid-Sur;AVDA;9 de Junio;s/n;28981;106;Parla;;;916990601;;;;;;EIPITUCO2@GMAIL.COM;;433356;4452044;ALTA;2021-05-07
28080611;CREATIVA Y MIMARTE;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL CREATIVA LAS TABLAS, S.L.;****2115*;;5;Madrid-Capital;CALLE;María Teresa León;2;28051;079;Madrid;18;Villa de Vallecas;617791415;692951225;;;;;administracion@escuelacreativa.com;;449200;4468073;ALTA;2021-05-07
28080621;LIDER SYSTEM FP ALCORCON II;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;LIDER SYSTEM ACADEMY, S.L.;****7167*;;2;Madrid-Sur;CALLE;de la Laguna;10;28923;007;Alcorcón;;;;;;;;;;;431519;4465674;ALTA;2021-05-07
28080633;ESCUELA DEPORTIVA LICEO SOROLLA B;220;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;COLEGIO SOROLLA B, S.L.;****5816*;;5;Madrid-Capital;CALLE;de Nueva Zelanda;21;28035;079;Madrid;09;Moncloa-Aravaca;;;;;;;;;438610;4479776;ALTA;2021-06-01
28080645;NEMOMARLIN COSLADA;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JAGA BERSO, S.L.;****8313*;;3;Madrid-Este;CALLE;Mar del Norte;2;28821;049;Coslada;;;685916979;;;;;https://escuelanemomarlin.com/escuelas/escuela-infantil-coslada/;coslada@escuelanemomarlin.com;;451476;4474520;ALTA;2021-05-13
28080657;INSTITUTO SUPERIOR DE FORMACIÓN PROFESIONAL UNIVERSAE;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;HIGHER EDUCATION MADRID, S.L. UNIPERSONAL;****2679*;;1;Madrid-Norte;CALLE;de la Isla Graciosa;5;28703;134;San Sebastián de los Reyes;;;;;;;;;dptosecretaria@universae.com;;447651;4489455;ALTA;2021-05-24
28080669;LINKIA FP MADRID;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CENTRO DE ESTUDIOS LINKIA FP MADRID, S.L.;****5579*;;5;Madrid-Capital;CALLE;de Albarracín (edificio A);34;28037;079;Madrid;20;San Blas-Canillejas;911818181;;;;;;secretaria.madrid@linkiafp.es;pablo.alvarez@linkiafp.es;446330;4476182;ALTA;2021-05-24
28080670;AUPA CAÑAVERAL;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;COLEGIO INDEX, S.L.;****6670*;;5;Madrid-Capital;CALLE;de la Humildad  (local 3);27-31;28052;079;Madrid;19;Vicálvaro;666915057;678181301;;;;https://www.escuelainfantilaupa.com/;escuelainfantilaupa@gmail.com;marcosalvarezsanz@yahoo.es;452541;4473006;ALTA;2021-05-24
28080682;NEMOMARLIN CAÑAVERAL;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MOFEBO, S.L.;****6119*;;5;Madrid-Capital;CALLE;del Alto del Esparragal (local 2);204;28052;079;Madrid;19;Vicálvaro;912621308;630041261;620371150;;;;canaveral@escuelanemomarlin.com;;451986;4472662;ALTA;2021-05-24
28080694;FP SUMMA;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;FUNDACION HUMANA SPES;****7323*;;5;Madrid-Capital;CALLE;del Cidro;7;28044;079;Madrid;11;Carabanchel;910602678;619504470;;;;www.fpsumma.es;info@fpsumma.es;javier.martinez@fpsumma.es;436676;4468846;ALTA;2021-05-26
28080700;ESCUELA NACIONAL DE EQUITACIÓN;220;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;ASOCIACION ESCUELA NACIONAL DE EQUITACION;****0958*;;4;Madrid-Oeste;CTRA;M-600 (El Escorial a Guadarrama);km1,2;;068;Guadarrama;;;619023075;919993389;910022643;607697706;;www.escuelanacionalequitacion.es;director@catedraeduka.com;gerencia@escuelanacionalequitacion.es;407201;4501225;ALTA;2021-06-01
28080712;ACADEF ATOCHA;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;ACADEF FUTBOL, S.L.;****7425*;;5;Madrid-Capital;CALLE;de la Condesa Vega del Pozo;28;28032;079;Madrid;19;Vicálvaro;;;;;;;;;448631;4472661;ALTA;2021-06-15
28080724;CDP ALBOR MADRID;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;C.D.P. ALBOR MADRID, S.L.;****7007*;;5;Madrid-Capital;AVDA;de Carondelet;35;28043;079;Madrid;16;Hortaleza;914120399;;;;;www.ilerna.com;info@ilernamadrid.com;tmedina@ilerna.com;445732;4477924;ALTA;2021-06-15
28080736;UNYVERSIA ACADEF MEDITERRANEA;220;CAU ENS. DEP. GM/SUP;CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR;PRIVADO;ACADEF FUTBOL, S.L.;****7425*;;5;Madrid-Capital;CALLE;de las Canarias;3 y 5;28045;079;Madrid;02;Arganzuela;;;;;;;;;440813;4472630;BAJA;2021-06-18
28080748;PARQUE INGENIEROS;003;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO DE MADRID;****7900*;;5;Madrid-Capital;CALLE;Santo de La Isidra c/v Tabernera del Puerto;;28041;079;Madrid;17;Villaverde;;;;;;http://www.educa.madrid.org/eei.parqueingenieros.madrid;eei.parqueingenieros.madrid@educa.madrid.org;;440184;4467357;ALTA;2021-07-07
28080751;EDIX II;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;PROINNOVA EUROPA, S.L. UNIPERSONAL;****6504*;;4;Madrid-Oeste;CALLE;García Martín;21;28224;115;Pozuelo de Alarcón;;;;;;;;;;;432351;4477835;BAJA;2021-07-02
28080761;MUNDO CREATI;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;RIDIAMO, S.L.;****6907*;;4;Madrid-Oeste;CALLE;Valgrande;1;28221;080;Majadahonda;;;637030835;911262551;;;;www.mundocreati.com;contacto@mundocreati.com;;427651;4480109;ALTA;2021-07-26
28080773;G12 MADRID ADRIAN PULIDO;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;G12 GRUPO EMPRESARIAL DE SERVICIOS, S.L.;****9350*;;5;Madrid-Capital;CALLE;Adrián Pulido;7-9;28039;079;Madrid;06;Tetuán;682280542;;;;;www.gdocefp.es;info@gdocefp.es;maria.burillo@gestiondeformacion.es;440131;4478354;ALTA;2021-07-27
28080785;COLEGIO ESC MADRID;045;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;T3N GROUP 19, S.L.;****0428*;;2;Madrid-Sur;CALLE;Duero;47;28670;181;Villaviciosa de Odón;;;;;;;;;;;421136;4471391;ALTA;2021-07-27
28080797;CAMPUS FP ARTURO SORIA-ESATUR;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;CAMPUS INNOVACIÓN Y GESTIÓN, S.L.L.;****8254*;;5;Madrid-Capital;CALLE;de Asura;40;28043;079;Madrid;16;Hortaleza;;;;;;;;;444800;4478301;BAJA;2021-07-29
28080803;INTERNATIONAL NURSERY SCHOOL@LICEO EUROPEO;094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;LICEO EUROPEO, S.L.;****8851*;;1;Madrid-Norte;CALLE;del Camino Sur;10-12;28109;006;Alcobendas;;;916500000;;;;;www.liceo-europeo.es;patricia.real@liceo-europeo.edu.es;;445505;4484772;ALTA;2021-07-28
28080815;AVIACION;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ANA DEL RINCÓN BELLO;***5679**;;5;Madrid-Capital;AVDA;de la Aviación;87-89;28044;079;Madrid;10;Latina;650305566;;;;;www.eiaviacion.com;info@eiaviacion.com;;434431;4469614;ALTA;2021-09-08
28080827;TRAZOS INFOGRAFIA II;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;TRAZOS INFOGRAFÍA, S.L.;****9985*;;5;Madrid-Capital;PLAZA;de España;11;28008;079;Madrid;09;Moncloa-Aravaca;;;;;;;;;439425;4474870;ALTA;2021-07-29
28080839;EDUCANDO V;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EDUCANDO JUNTOS, S.L.;****3468*;;5;Madrid-Capital;CALLE;del Doctor Esquerdo;183;28007;079;Madrid;03;Retiro;915525356;615514443;;;;;;;443045;4472897;ALTA;2021-09-08
28080840;EL JARDIN DEL TOMILLAR;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EL JARDÍN DEL TOMILLAR, S.L.;****8464*;;4;Madrid-Oeste;CALLE;Francia;4;28224;115;Pozuelo de Alarcón;;;913512825;630561635;;;;www.eljardindeltomillar.es;escuelainfantileltomillar@gmail.com;;431597;4476068;BAJA;2021-09-07
28080852;SOM ACADEMY;172;CAU SU ARTE DRA;CENTRO AUTORIZADO SUPERIOR DE ARTE DRAMÁTICO;PRIVADO;SOM ESCUELA DE ARTES, S.L.;****4361*;;5;Madrid-Capital;CALLE;del Doctor Castelo;7;28009;079;Madrid;03;Retiro;;;;;;;;;442440;4474660;ALTA;2021-09-24
28080864;CUATRO PECAS GUINDALERA;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;MI PEQUEÑO PLANETA ESCUELA DE FORMACIÓN S.L;****3709*;;5;Madrid-Capital;CALLE;del Doctor Gómez Ulla (local 20);26;28028;079;Madrid;04;Salamanca;629373848;;;;;;cuatropecas@gmail.com;;443443;4475867;BAJA;2021-09-30
28080876;ESCUELA PROFESIONAL SUPERIOR DE MADRID;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;INVESTIGACION Y DESARROLLO PEDAGOGICO, S.L.;****3226*;;5;Madrid-Capital;CALLE;Bernardino Obregón;26;28012;079;Madrid;02;Arganzuela;919930096;603181426;;;;https://epsum.school;ana.palomino@epsum.school;;440688;4472659;ALTA;2021-10-08
28080888;LMI COLLEGE (BRITANICO);094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;LIMITLESS MINDS INTERNATIONAL, S.L.;****5642*;;1;Madrid-Norte;AVDA;de Bruselas;9;28108;006;Alcobendas;;;;;;;;;;;446332;4486910;BAJA;2021-10-18
28080891;LOCOS BAJITOS;008;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;J. VEGA MARCOS, A. MARCOS SALGADO Y M. SÁNCHEZ LOZANO;***0804**;;5;Madrid-Capital;CALLE;Cañada del Santísimo;3;28051;079;Madrid;18;Villa de Vallecas;655801634;;;;;www.locos-bajitos.com ;info@locos-bajitos.com;docescuela@gmail.com;449503;4468871;ALTA;2021-11-02
28080906;ALCALA INTERNATIONAL MONTESSORI SCHOOL (EE.UU.);094;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;INTERNATIONAL COMMUNITY EDUCATION, S.L.;****4600*;;3;Madrid-Este;CALLE;Río Bidasoa;1;28803;005;Alcalá de Henares;;;;;;;;;;;468633;4479882;ALTA;2021-11-11
28080918;CAMPUS FP VISTALEGRE BIG DATA & CIBERSECURITY TECHNOLOGY;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;FORMACIÓN Y EDUCACIÓN INTEGRAL, S.L.;****4378*;;5;Madrid-Capital;CALLE;de Antolina Merino;10;28025;079;Madrid;11;Carabanchel;635852321;;;;;;secretariab@campusfp.es;;436902;4470897;ALTA;2021-11-23
28080921;MEDAC ALBALA;045;CPR ES;CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA;PRIVADO;CENTRO DE F.P. EN EL DEPORTE Y LA SALUD MALAGA 2015, S.L.;****8568*;;5;Madrid-Capital;CALLE;de Albalá;5;28037;079;Madrid;20;San Blas-Canillejas;919262694;669072442;;;;http://medac.es/fp-madrid?utm_source=google&utm_medium=organic&utm_campaig;madrid.albala@medac.es;;447468;4476368;ALTA;2021-12-20
28080931;INAV FP III;058;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;SIENA EDUCACION, S.A.;****4998*;;5;Madrid-Capital;CALLE;de El Bosco;s/n;28038;079;Madrid;13;Puente de Vallecas;697592528;918280149;;;;https://www.inav.es/fp/;admision.fp@inav.es;;444890;4472326;ALTA;2022-01-19
