num_expediente,fecha_hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorol贸gico,wktGeometry,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S094174,2025-08-21T23:40:00+01:00,AVDA. ASTURIAS,6,TETU脕N,Ca铆da,Despejado,POINT(-3.70123388375 40.4733436238),false,false,false,VMU el茅ctrico,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S094231,2025-08-21T13:45:00+01:00,AVDA. VICTORIA,9,MONCLOA-ARAVACA,Alcance,Despejado,POINT(-3.81262400444 40.4668664386),false,false,false,Turismo,Desconocido,5
2025S094172,2025-08-22T02:30:00+01:00,CALL. VEINTISIETE MERCAMADRID,18,VILLA DE VALLECAS,Colisi贸n lateral,,POINT(-3.662862423 40.357218085),false,false,false,"Cami贸n r铆gido, Tractocami贸n",Desconocido,5
2025S094195,2025-08-22T04:30:00+01:00,CALL. PRINCESA,9,MONCLOA-ARAVACA,Otro,,POINT(-3.71210535775 40.4248087875),false,false,false,Turismo,Desconocido,5
2025S094226,2025-08-22T06:10:00+01:00,CALL. BASCU脩UELOS,17,VILLAVERDE,Otro,,POINT(-3.71326032433 40.3376566997),false,false,false,Turismo,Desconocido,5
2025S094239,2025-08-22T08:00:00+01:00,AVDA. DONOSTIARRA / CALL. VIRGEN DE LA ROCA,15,CIUDAD LINEAL,Choque contra obst谩culo fijo,Despejado,POINT(-3.6580196547 40.434417592),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S094240,2025-08-22T09:27:00+01:00,CALL. SAN BERNARDO,1,CENTRO,Alcance,Despejado,POINT(-3.70589030966 40.4290721352),false,false,false,"Motocicleta > 125cc, Turismo",Atenci贸n en urgencias sin posterior ingreso,1
2025S094241,2025-08-22T09:50:00+01:00,CALL. BENJAMIN PALENCIA / AUTOV. A-3,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.64150362469 40.3948975648),false,false,false,Turismo,Desconocido,5
2025S094242,2025-08-22T09:20:00+01:00,CALL. DULCE CHACON / AVDA. INGENIERO EMILIO HERRERA,16,HORTALEZA,Colisi贸n lateral,Despejado,POINT(-3.66196230475 40.4841697507),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094243,2025-08-22T10:50:00+01:00,CALL. FEBRERO,20,SAN BLAS-CANILLEJAS,Colisi贸n lateral,Despejado,POINT(-3.57154965712 40.4467603594),false,false,false,"Tractocami贸n, Turismo",Desconocido,5
2025S094255,2025-08-22T11:30:00+01:00,CALL. IBIZA / CALL. MAIQUEZ,3,RETIRO,Colisi贸n fronto-lateral,,POINT(-3.67264242632 40.4181622134),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S094256,2025-08-22T11:23:00+01:00,CTRA. SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD / CTRA. SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD,16,HORTALEZA,Ca铆da,Despejado,POINT(-3.57628782731 40.4768539526),false,false,false,"Bicicleta, Cami贸n r铆gido",Desconocido,5
2025S094271,2025-08-22T08:30:00+01:00,CALL. REAL DE ARGANDA / AVDA. LA GAVIA,18,VILLA DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.60718735839 40.3774339919),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094276,2025-08-22T12:50:00+01:00,CALL. DUQUE DE SESTO / CALL. FERNAN GONZALEZ,4,SALAMANCA,Atropello a persona,Despejado,POINT(-3.6742170336 40.4223963024),false,false,true,Turismo,Desconocido,5
2025S094288,2025-08-22T13:50:00+01:00,AVDA. PE脩A PRIETA,13,PUENTE DE VALLECAS,Otro,Despejado,POINT(-3.66881773593 40.3985446378),false,false,false,Turismo,Desconocido,5
2025S094289,2025-08-22T14:00:00+01:00,CALL. ASCENSION BIELSA,13,PUENTE DE VALLECAS,Alcance,Despejado,POINT(-3.66251830307 40.3978421585),false,false,false,"Cami贸n r铆gido, Turismo",Desconocido,5
2025S094290,2025-08-22T12:55:00+01:00,AVDA. PADRE HUIDOBRO,9,MONCLOA-ARAVACA,Colisi贸n m煤ltiple,Despejado,POINT(-3.72211486696 40.437044006),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094291,2025-08-22T14:55:00+01:00,AVDA. PORTUGAL,10,LATINA,Atropello a persona,Despejado,POINT(-3.73213104382 40.4136836796),false,false,true,Motocicleta > 125cc,Sin asistencia sanitaria,1
2025S094292,2025-08-22T15:40:00+01:00,AVDA. ALBUFERA,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,,POINT(-3.6580356165 40.3924983386),false,false,false,Turismo,Desconocido,5
2025S094293,2025-08-22T14:38:00+01:00,AVDA. MANUEL FRAGA IRIBARNE,16,HORTALEZA,Choque contra obst谩culo fijo,Despejado,POINT(-3.60884096741 40.4903356416),false,false,false,Turismo,Desconocido,5
2025S094296,2025-08-22T16:05:00+01:00,CALL. FUENTE CARRANTONA / CALL. ARROYO FONTARRON,14,MORATALAZ,Colisi贸n fronto-lateral,Despejado,POINT(-3.63970865273 40.3957273367),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094315,2025-08-22T15:44:00+01:00,AVDA. RAFAEL ALBERTI,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.64309815846 40.3841498572),false,false,false,Turismo,Ingreso inferior o igual a 24 horas,7
2025S094344,2025-08-22T17:30:00+01:00,AUTOV. M-30,13,PUENTE DE VALLECAS,Alcance,Despejado,POINT(-3.67771323046 40.3913666568),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S094372,2025-08-22T19:00:00+01:00,PASEO. ERMITA DEL SANTO,10,LATINA,Ca铆da,Despejado,POINT(-3.72312619831 40.4114790809),false,false,false,Bicicleta,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S094381,2025-08-22T18:50:00+01:00,AVDA. ANDALUCIA / AUTOV. M-40,12,USERA,Alcance,Despejado,POINT(-3.69394942447 40.3649457532),false,false,false,"Furgoneta, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094382,2025-08-22T19:15:00+01:00,CALL. VILLAR DEL POZO / CALL. TORREDONJIMENO,18,VILLA DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.61548882375 40.3718675081),false,false,false,Turismo,Atenci贸n en urgencias sin posterior ingreso,6
2025S094423,2025-08-22T23:03:00+01:00,INTER. AEROPUERTO T-1,21,BARAJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.57082673256 40.4658450333),false,false,false,Turismo,Desconocido,5
2025S094424,2025-08-22T22:55:00+01:00,INTER. AEROPUERTO T-1,21,BARAJAS,Colisi贸n lateral,Despejado,POINT(-3.57261647631 40.4626920377),false,false,false,Turismo,Desconocido,5
2025S094487,2025-08-22T22:20:00+01:00,CALL. ALBENDIEGO,6,TETU脕N,Colisi贸n lateral,,POINT(-3.69609906069 40.468464779),false,false,false,Turismo,Desconocido,5
2025S094528,2025-08-22T23:00:00+01:00,CALL. ARRASTARIA / CALL. ARACNE,20,SAN BLAS-CANILLEJAS,Ca铆da,Despejado,POINT(-3.58600104556 40.4487961176),false,false,false,Bicicleta EPAC (pedaleo asistido),Atenci贸n en urgencias sin posterior ingreso,6
2025S094534,2025-08-22T23:25:00+01:00,CALL. TAJOS ALTOS / CALL. PUERTO ALTO,13,PUENTE DE VALLECAS,Colisi贸n lateral,Despejado,POINT(-3.66636657981 40.3949461468),false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S094622,2025-08-22T21:10:00+01:00,AVDA. ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,Choque contra obst谩culo fijo,Despejado,POINT(-3.61283417767 40.3700887872),false,false,false,Turismo,Desconocido,5
2025S094822,2025-08-22T16:30:00+01:00,CALL. CORREDERA BAJA DE SAN PABLO / PLAZA. SANTA MARIA SOLEDAD TORRES ACOSTA,1,CENTRO,Otro,,POINT(-3.70477592044 40.4217005395),false,false,false,"Ciclomotor, Motocicleta > 125cc",Desconocido,5
2025S096638,2025-08-22T12:54:00+01:00,CALL. EMBAJADORES / CALL. TOMAS BORRAS,2,ARGANZUELA,Colisi贸n fronto-lateral,Despejado,POINT(-3.69591639792 40.3958621772),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S094470,2025-08-23T00:35:00+01:00,CALL. SARRIA,8,FUENCARRAL-EL PARDO,Choque contra obst谩culo fijo,Despejado,POINT(-3.71425717944 40.4744170227),true,false,false,Turismo,Desconocido,5
2025S094537,2025-08-23T19:35:00+01:00,CALL. CARAMUEL,10,LATINA,Alcance,Despejado,POINT(-3.72953730741 40.4081595133),true,false,false,Turismo,Sin asistencia sanitaria,1
2025S094543,2025-08-23T02:50:00+01:00,AUTOV. M-30,13,PUENTE DE VALLECAS,Colisi贸n lateral,Despejado,POINT(-3.68295094472 40.3838222562),false,false,false,Turismo,Desconocido,5
2025S094564,2025-08-23T03:50:00+01:00,CALL. SANTA ENGRACIA / CALL. LUCHANA,7,CHAMBER脥,Ca铆da,Despejado,POINT(-3.69775560615 40.4324728749),false,false,false,Motocicleta hasta 125cc,Ingreso inferior o igual a 24 horas,1
2025S094582,2025-08-23T06:14:00+01:00,AVDA. BURGOS,5,CHAMART脥N,Colisi贸n fronto-lateral,,POINT(-3.6757090649 40.4819370585),false,false,false,Turismo,Desconocido,5
2025S094584,2025-08-23T06:25:00+01:00,AVDA. PORTUGAL,10,LATINA,Choque contra obst谩culo fijo,Despejado,POINT(-3.73731992102 40.4117858346),false,false,false,Turismo,Desconocido,5
2025S094585,2025-08-23T06:14:00+01:00,PASEO. SANTA MARIA DE LA CABEZA / PLAZA. ELIPTICA,11,CARABANCHEL,Ca铆da,Despejado,POINT(-3.7156202924 40.3871652687),true,false,false,Motocicleta hasta 125cc,Ingreso superior a 24 horas,10
2025S094587,2025-08-23T07:40:00+01:00,CALL. HULLA / CALL. LOS LLANOS,17,VILLAVERDE,Choque contra obst谩culo fijo,Despejado,POINT(-3.67774185108 40.3401315721),false,false,false,Turismo,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S094594,2025-08-23T09:30:00+01:00,CALL. CAMINO VIEJO DE LEGANES / CALL. CLARA CAMPOAMOR,11,CARABANCHEL,Colisi贸n lateral,,POINT(-3.7326794415 40.3794727884),false,false,false,Furgoneta,Desconocido,5
2025S094607,2025-08-23T12:20:00+01:00,CALL. PADRE DAMIAN,5,CHAMART脥N,Colisi贸n fronto-lateral,Despejado,POINT(-3.6862475709 40.4566949024),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S094609,2025-08-23T11:50:00+01:00,CALL. FELIX BOIX / CALL. FRAY BERNARDINO SAHAGUN,5,CHAMART脥N,Colisi贸n lateral,Despejado,POINT(-3.68497971409 40.4630807816),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S094610,2025-08-23T13:00:00+01:00,CALL. MARCELO USERA,12,USERA,Atropello a persona,Despejado,POINT(-3.7061215046 40.3857822087),false,false,true,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094614,2025-08-23T12:30:00+01:00,CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,10,LATINA,Otro,Despejado,POINT(-3.74740007061 40.4003426887),false,false,false,"Todo terreno, VMU el茅ctrico",Sin asistencia sanitaria,1
2025S094615,2025-08-23T13:30:00+01:00,CALL. PELICANO,11,CARABANCHEL,Colisi贸n fronto-lateral,Despejado,POINT(-3.7276588783 40.3836576792),false,false,false,"Autob煤s, Turismo",Desconocido,5
2025S094621,2025-08-23T14:00:00+01:00,CALL. ANTONIO LOPEZ / CALL. MARQUES DE JURA REAL,11,CARABANCHEL,Alcance,Despejado,POINT(-3.70786814329 40.3939427677),false,false,false,Turismo,Desconocido,5
2025S094623,2025-08-23T14:40:00+01:00,CALL. ALCALA,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.60950014544 40.4484043341),false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S094624,2025-08-23T15:00:00+01:00,CALL. JULIAN CAMARILLO,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.62885187546 40.4345078607),false,false,false,"Turismo, VMU el茅ctrico",Sin asistencia sanitaria,1
2025S094631,2025-08-23T16:25:00+01:00,BULEV. JOSE PRAT / CALL. LADERA DE LOS ALMENDROS,19,VIC脕LVARO,Choque contra obst谩culo fijo,Despejado,POINT(-3.62599728487 40.3987483538),false,false,false,Turismo,Ingreso inferior o igual a 24 horas,7
2025S094632,2025-08-23T20:10:00+01:00,CALL. BUEN GOBERNADOR,15,CIUDAD LINEAL,Alcance,Despejado,POINT(-3.65277812687 40.4325013566),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S094633,2025-08-23T21:00:00+01:00,AVDA. POBLADOS,12,USERA,Colisi贸n fronto-lateral,Despejado,POINT(-3.70245745463 40.3710386068),false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094634,2025-08-23T21:32:00+01:00,CALL. CARLOS MARTIN ALVAREZ,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,POINT(-3.66322980218 40.3898920622),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S094636,2025-08-23T20:30:00+01:00,CALL. DOCTOR RAMON CASTROVIEJO / GTA. ISAAC RABIN,9,MONCLOA-ARAVACA,Ca铆da,Despejado,POINT(-3.72753461764 40.4727666514),false,false,false,VMU el茅ctrico,Asistencia sanitaria ambulatoria con posterioridad,4
2025S094637,2025-08-23T19:09:00+01:00,CTRA. VILLAVERDE A VALLECAS / AVDA. MAYORAZGO,18,VILLA DE VALLECAS,Alcance,Despejado,POINT(-3.63749467674 40.3733699391),false,false,false,Turismo,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094638,2025-08-23T21:33:00+01:00,AVDA. GRAN VIA DE VILLAVERDE / CALL. BENIMAMET,17,VILLAVERDE,Colisi贸n fronto-lateral,Despejado,POINT(-3.6847271318 40.3486311146),false,false,false,"Bicicleta, Furgoneta",Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S094640,2025-08-23T22:40:00+01:00,CALL. VIA / CALL. PORTALEGRE,11,CARABANCHEL,Alcance,Despejado,POINT(-3.7229230717 40.3869847078),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094726,2025-08-23T22:22:00+01:00,PASEO. ERMITA DEL SANTO,10,LATINA,Otro,Despejado,POINT(-3.72416022245 40.4078870084),false,false,false,Turismo,Desconocido,5
2025S094747,2025-08-23T23:05:00+01:00,PASEO. PRADO / PLAZA. CIBELES,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.69379461752 40.4187399223),false,false,false,Turismo,Desconocido,5
2025S094778,2025-08-23T14:30:00+01:00,AVDA. MIRAFLORES / CALL. SINESIO DELGADO,9,MONCLOA-ARAVACA,Ca铆da,Despejado,POINT(-3.72957852963 40.4599700563),false,false,false,Ciclomotor,Ingreso inferior o igual a 24 horas,7
2025S094652,2025-08-24T00:45:00+01:00,CALL. CLAUDIO MOYANO / PASEO. PRADO,3,RETIRO,Ca铆da,Despejado,POINT(-3.69188397524 40.409427005),false,false,false,Bicicleta,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S094683,2025-08-24T00:10:00+01:00,AVDA. DAROCA,15,CIUDAD LINEAL,Ca铆da,Despejado,POINT(-3.65059613589 40.4287388702),false,false,true,VMU el茅ctrico,Atenci贸n en urgencias sin posterior ingreso,1
2025S094732,2025-08-24T03:49:00+01:00,CALL. CA脩ON DEL RIO LOBOS,14,MORATALAZ,Choque contra obst谩culo fijo,Despejado,POINT(-3.6308644638 40.4063706153),false,false,false,Turismo,Desconocido,5
2025S094739,2025-08-24T03:40:00+01:00,PASEO. PRADO,1,CENTRO,Colisi贸n fronto-lateral,,POINT(-3.69419908188 40.414512252),false,false,false,Turismo,Desconocido,5
2025S094751,2025-08-24T03:35:00+01:00,AVDA. LAS AGUILAS,10,LATINA,Choque contra obst谩culo fijo,,POINT(-3.76910002435 40.3832183076),true,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S094759,2025-08-24T05:00:00+01:00,PLAZA. SAN JUAN DE LA CRUZ / CALL. ZURBANO,7,CHAMBER脥,Colisi贸n fronto-lateral,Despejado,POINT(-3.69244617445 40.4412705702),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094771,2025-08-24T04:55:00+01:00,PLAZA. EMPERADOR CARLOS V / CALL. ATOCHA,1,CENTRO,Colisi贸n lateral,Despejado,POINT(-3.69232524934 40.4087847204),true,false,false,"Motocicleta > 125cc, Turismo",Ingreso superior a 24 horas,1
2025S094779,2025-08-24T06:40:00+01:00,AUTOV. M-30,8,FUENCARRAL-EL PARDO,Choque contra obst谩culo fijo,Despejado,POINT(-3.74792722305 40.4745373751),true,false,false,Turismo,Atenci贸n en urgencias sin posterior ingreso,6
2025S094781,2025-08-24T08:08:00+01:00,CALL. ALFONSO XII / CALL. ESPALTER,3,RETIRO,Ca铆da,Despejado,POINT(-3.68889161601 40.4130124587),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria s贸lo en el lugar del accidente,3
2025S094782,2025-08-24T08:15:00+01:00,AVDA. ARCENTALES / AUTOV. M-40,20,SAN BLAS-CANILLEJAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.59749939168 40.4302146749),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094791,2025-08-24T07:20:00+01:00,CALL. PRINCESA / CALL. SEMINARIO DE NOBLES,1,CENTRO,Alcance,Despejado,POINT(-3.7142964136 40.4280024836),false,false,false,Motocicleta hasta 125cc,Desconocido,6
2025S094801,2025-08-24T10:05:00+01:00,CALL. LAS NAVAS DE BUITRAGO / CALL. SAN EZEQUIEL,17,VILLAVERDE,Ca铆da,Despejado,POINT(-3.71798641754 40.3336904556),false,false,false,Furgoneta,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S094802,2025-08-24T07:44:00+01:00,CALL. JOSEFA DIAZ / CALL. DOLORES FOLGUERAS,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.65834993466 40.3933163769),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094807,2025-08-24T12:55:00+01:00,CALL. DOLORES BARRANCO / CALL. MARIANO VELA,12,USERA,Colisi贸n fronto-lateral,Despejado,POINT(-3.71014306646 40.3828025998),false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094812,2025-08-24T12:45:00+01:00,CALL. ANTONIO DE CABEZON,8,FUENCARRAL-EL PARDO,Colisi贸n fronto-lateral,Despejado,POINT(-3.68372581434 40.5069077066),false,false,false,Bicicleta,Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094821,2025-08-24T16:00:00+01:00,CALL. ALGORTA,11,CARABANCHEL,Choque contra obst谩culo fijo,Despejado,POINT(-3.73212245039 40.3922241657),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S094823,2025-08-24T16:00:00+01:00,AVDA. RAFAEL ALBERTI / CALL. LUIS BU脩UEL,13,PUENTE DE VALLECAS,Ca铆da,Despejado,POINT(-3.64129453847 40.3865202603),false,false,false,VMU el茅ctrico,Atenci贸n en urgencias sin posterior ingreso,6
2025S094826,2025-08-24T16:17:00+01:00,CALL. CAPITAN BLANCO ARGIBAY / CALL. BRAVO MURILLO,6,TETU脕N,Colisi贸n fronto-lateral,Despejado,POINT(-3.69557344661 40.4643958896),false,false,false,"Autobus EMT, Turismo",Sin asistencia sanitaria,1
2025S094827,2025-08-24T18:08:00+01:00,CALL. SEGOVIA / RONDA. SEGOVIA,2,ARGANZUELA,Ca铆da,Despejado,POINT(-3.71709315579 40.4138319808),false,false,false,Bicicleta EPAC (pedaleo asistido),Atenci贸n en urgencias sin posterior ingreso,6
2025S094828,2025-08-24T20:30:00+01:00,AVDA. CIUDAD DE BARCELONA,3,RETIRO,Alcance,Despejado,POINT(-3.68259886357 40.4049596448),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S094829,2025-08-24T20:45:00+01:00,PLAZA. MARIANO DE CAVIA,3,RETIRO,Colisi贸n lateral,Despejado,POINT(-3.67903048062 40.4075482399),false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S094830,2025-08-24T22:53:00+01:00,CALL. CLARA CAMPOAMOR,11,CARABANCHEL,Choque contra obst谩culo fijo,,POINT(-3.73271839156 40.379805878),true,false,false,"Bicicleta, Turismo",Desconocido,5
2025S094831,2025-08-24T22:40:00+01:00,CALL. MATEO INURRIA,5,CHAMART脥N,Colisi贸n fronto-lateral,Despejado,POINT(-3.68554846923 40.4668161338),false,false,false,"Cami贸n r铆gido, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
2025S094884,2025-08-24T23:50:00+01:00,CALL. JORGE JUAN,4,SALAMANCA,Colisi贸n fronto-lateral,Despejado,POINT(-3.68511174455 40.4238187462),false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S095031,2025-08-24T22:00:00+01:00,ESTCE. AEROPUERTO T-4,21,BARAJAS,Alcance,Despejado,POINT(-3.59553106024 40.4943779429),false,false,false,Turismo,Desconocido,5
2025S094841,2025-08-25T00:15:00+01:00,PASEO. MELANCOLICOS,2,ARGANZUELA,Colisi贸n lateral,Despejado,POINT(-3.72024781356 40.4034970098),false,false,false,Turismo,Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S094856,2025-08-25T01:00:00+01:00,AUTOV. M-30,2,ARGANZUELA,Choque contra obst谩culo fijo,Despejado,POINT(-3.6793944255 40.3898252459),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094858,2025-08-25T02:15:00+01:00,CALL. VITAL AZA,15,CIUDAD LINEAL,Choque contra obst谩culo fijo,Despejado,POINT(-3.64198553094 40.431976206),false,false,false,Turismo,Desconocido,5
2025S094885,2025-08-25T01:39:00+01:00,CALL. MONTEJO / CALL. CIUDAD DE FRIAS,17,VILLAVERDE,Colisi贸n fronto-lateral,Despejado,POINT(-3.71402922766 40.3357690408),false,false,false,Turismo,Sin asistencia sanitaria,1
2025S094909,2025-08-25T06:00:00+01:00,CALL. GENERAL RICARDOS / CALL. SALLABERRY,11,CARABANCHEL,Atropello a persona,Despejado,POINT(-3.72055923224 40.395125649),false,false,true,Turismo,Sin asistencia sanitaria,1
2025S094910,2025-08-25T06:00:00+01:00,CALL. JULIA MEDIAVILLA,13,PUENTE DE VALLECAS,Choque contra obst谩culo fijo,,POINT(-3.66581549618 40.3916339761),false,false,false,Turismo,Desconocido,5
2025S094918,2025-08-25T08:20:00+01:00,PLAZA. TIRSO DE MOLINA,1,CENTRO,Choque contra obst谩culo fijo,Despejado,POINT(-3.70447988045 40.4125311393),false,false,false,Cami贸n r铆gido,Desconocido,5
2025S094920,2025-08-25T08:15:00+01:00,CALL. JULIO CAMBA / CALL. ALCALA,4,SALAMANCA,Ca铆da,Lluvia d茅bil,POINT(-3.66405414953 40.430617312),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S094925,2025-08-25T07:35:00+01:00,CALL. PE脩A LABRA,13,PUENTE DE VALLECAS,Colisi贸n fronto-lateral,Despejado,POINT(-3.65763184825 40.4042845184),false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S094927,2025-08-25T07:20:00+01:00,AVDA. POBLADOS / CALL. EUGENIA DE MONTIJO,11,CARABANCHEL,Colisi贸n frontal,Despejado,POINT(-3.7509073178 40.3766080906),false,false,false,"Maquinaria de obras, Turismo",Asistencia sanitaria s贸lo en el lugar del accidente,1
2025S094929,2025-08-25T08:20:00+01:00,CALL. VIA DE DUBLIN / acceso este IFEMA,21,BARAJAS,Atropello a persona,Nublado,POINT(-3.61292834334 40.4687916026),false,false,true,Cami贸n r铆gido,Sin asistencia sanitaria,1
2025S094940,2025-08-25T09:45:00+01:00,RONDA. SEGOVIA,2,ARGANZUELA,Ca铆da,Nublado,POINT(-3.71726238403 40.4131192167),false,false,false,Motocicleta hasta 125cc,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S094954,2025-08-25T09:55:00+01:00,CALL. GRAN VIA / CALL. MONTERA,1,CENTRO,Atropello a persona,Despejado,POINT(-3.70148086607 40.4199638169),false,false,true,Turismo,Asistencia sanitaria inmediata en centro de salud o mutua,5
