NOMBRE,IDNOMBRE,tieneInstalacionesDeportivas,tieneWifi,generoAlumnos,TRANSPORTE,Cercanias,Cercanias Lines,Cercanias Station,Metro,Metro_Station,metro_line,Bus,bus_line,Superfice m²,ACCESIBILIDAD,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO,TipoInstalacion
Escuela Técnica Superior de Ingeniería de Sistemas Informáticos,Escuela-Tecnica-Superior-de-Ingenieria-de-Sistemas-Informaticos,,,,"Metro: Sierra de Guadalupe (línea 1).  Cercanías Renfe: Vallecas ( líneas C-7a, C-2 o C-1)",Vallecas C1 C2 C7,"C-1
C-2
C-7",Vallecas,Metro: Sierra de Guadalupe (línea 1),Sierra de Guadalupe,1,,,,Sin información sobre accesibilidad para personas con movilidad reducida,ALAN TURING,1,MADRID,MADRID,28030,PALOMERAS SURESTE,PUENTE DE VALLECAS,40.39037030758324,-3.626968215943057,"910673534
910673524",negociado.alumnos.etsisi@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Ingeniería y Diseño Industrial,Escuela-Tecnica-Superior-de-Ingenieria-y-Diseno-Industrial,,,,"Metro: Embajadores (líneas 3 y 5), Atocha (línea 1)  Cercanías Renfe: Embajadores  (línea C5), Atocha (líneas C1,C2,C3,C4,C5,C6,C7,C8 y C10)","Renfe: Embajadores  (línea C5), Atocha (líneas C1,C2,C3,C4,C5,C6,C7,C8 y C10)","C-5
C-1
C-2
C-3
C-4
C-6
C-7
C-8
C-10","Embajadores, Atocha","Metro: Embajadores (líneas 3 y 5), Atocha (línea 1)","Embajadores , Atocha","3
5
1",,,,Sin información sobre accesibilidad para personas con movilidad reducida,VALENCIA,3,MADRID,MADRID,28012,PALOS DE LA FRONTERA,ARGANZUELA,40.405420030666505,-3.7005940001153337,910677400,secretaria.etsidi@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Ingeniería y Sistemas de Telecomunicación,Escuela-Tecnica-Superior-de-Ingenieria-y-Sistemas-de-Telecomunicacion,,,,Metro: Sierra de Guadalupe (línea 1)  Cercanías Renfe: Atocha-Alcalá de Henares (líneas C2 y C7),"Renfe: AtochaAlcalá de Henares (líneas C2 y C7) C1,C2,C3,C4,C5,C6,C7,C8 y C10","C-2
C-7
C-1
C-3
C-4
C-5
C-6
C-8
C-10",Atocha-Alcalá de Henares,Metro: Sierra de Guadalupe (línea 1),Sierra de Guadalupe,1,,,,Sin información sobre accesibilidad para personas con movilidad reducida,NIKOLA TESLA,,MADRID,MADRID,,,DISTRITO,40.38879475945981,-3.629147669595368,910673200,info@etsist.upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
"Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos. Edificio Retiro","Escuela-Tecnica-Superior-de-Ingenieros-de-Caminos,-Canales-y-Puertos.-Edificio-Retiro",,,,Metro:  Atocha Renfe (línea 1)  Cercanías Renfe: Estación Atocha,"Renfe: Estación Atocha líneas C1,C2,C3,C4,C5,C6,C7,C8 y C10","C-1
C-2
C-3
C-4
C-5
C-6
C-7
C-8
C-10",Estación Atocha,Metro:  Atocha,Atocha,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,ALFONSO XII,3,MADRID,MADRID,28014,LOS JERONIMOS,RETIRO,40.4094661942901,-3.688412783499902,910674534,alumnos.caminos@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Ingenieros de Minas y Energía.,Escuela-Tecnica-Superior-de-Ingenieros-de-Minas-y-Energia.,,,,Metro: Ríos Rosas (línea 1),,,,Metro: Ríos Rosas (línea 1),Ríos Rosas,1,,,,Sin información sobre accesibilidad para personas con movilidad reducida,RIOS ROSAS,21,MADRID,MADRID,28003,RIOS ROSAS,CHAMBERI,40.44209227424258,-3.7003734646151534,"910676602
910676301",gabinete.comunicacion.minasyenergia@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Ingenieros de Telecomunicación,Escuela-Tecnica-Superior-de-Ingenieros-de-Telecomunicacion,,,,Metro: Ciudad Universitaria (línea 6),,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,COMPLUTENSE,30,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.453018384890925,-3.726745005476224,910671900,,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
"Escuela Técnica Superior de Ingenieros en Topografía, Geodesia y Cartografía","Escuela-Tecnica-Superior-de-Ingenieros-en-Topografia,-Geodesia-y-Cartografia",,,,"Metro: Sierra de Guadalupe (línea 1).  Cercanías Renfe: Vallecas (líneas C1, C2, C7a).",Vallecas C1 C2 C7,"C-1
C-2
C-7",Vallecas,Metro: Sierra de Guadalupe (línea 1),Sierra de Guadalupe,1,,,,Sin información sobre accesibilidad para personas con movilidad reducida,ARBOLEDA,1,MADRID,MADRID,28031,PALOMERAS SURESTE,PUENTE DE VALLECAS,40.3850312955634,-3.6262428071808612,913367916,,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Ingenieros Industriales,Escuela-Tecnica-Superior-de-Ingenieros-Industriales,,,,"Metro: Gregorio Marañón (líneas 7, 10).  Cercanías Renfe: Nuevos Ministerios (líneas C-1, C-3, C-4, C-7, C-8, C-10)","Renfe: Nuevos Ministerios (líneas C1, C3, C4, C7, C8, C10)","C-1
C-3
C-4
C-7
C-8
C-10",Nuevos Ministerios,"Metro: Gregorio Marañón (líneas 7, 10)",Gregorio Marañón,"7
10",,,,Sin información sobre accesibilidad para personas con movilidad reducida,JOSE GUTIERREZ ABASCAL,2,MADRID,MADRID,28006,EL VISO,CHAMARTIN,40.44042600324054,-3.690212174964136,910676700,,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Técnica Superior de Ingenieros Navales,Escuela-Tecnica-Superior-de-Ingenieros-Navales,,,,"Metro: Moncloa (línea 3), Ciudad Universitaria (línea 6).",,,,"Metro: Moncloa (línea 3), Ciudad Universitaria (línea 6)","Moncloa , Ciudad Universitaria","3
6",,,,Sin información sobre accesibilidad para personas con movilidad reducida,Arco de la Victoria,4,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.4388050819418,-3.724433976834532,913367140,informacionyservicios.navales@upm.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Universitaria de Enfermería de la Cruz Roja,Escuela-Universitaria-de-Enfermeria-de-la-Cruz-Roja,,,,"Metro: Guzmán el Bueno (líneas 6 y 7), Cuatro Caminos (líneas 1, 2 y 6).",,,,"Metro: Guzmán el Bueno (líneas 6 y 7), Cuatro Caminos (líneas 1, 2 y 6)","Guzmán el Bueno , Cuatro Caminos","6
7
1
2",,,,Sin información sobre accesibilidad para personas con movilidad reducida,REINA VICTORIA,28,MADRID,MADRID,28003,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.447245864225934,-3.7096954577510513,915343649,inforeue@cruzroja.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Universitaria de Enfermería. Fundación Jiménez Díaz,Escuela-Universitaria-de-Enfermeria.-Fundacion-Jimenez-Diaz,,,,"Metro: Moncloa (líneas 3 y 6), Arg&amp;uuml;elles (lineas 3, 4 y 6).",,,,"Metro: Moncloa (líneas 3 y 6), Arguelles (lineas 3, 4 y 6)","Moncloa , Arguelles","3
6
4",,,,Sin información sobre accesibilidad para personas con movilidad reducida,LISBOA,3,MADRID,MADRID,28008,ARGUELLES,MONCLOA-ARAVACA,40.432178026136526,-3.7237339935316442,"915504863
915504864",escuelaenfermeriafjd@quironsalud.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Escuela Universitaria de Magisterio,Escuela-Universitaria-de-Magisterio,,,,"Metro: Eugenia de Montijo (línea 5), Carabanchel Alto (línea 11).  Cercanías Renfe: Aluche (C5).",Renfe: Aluche C5,C-5,Aluche,"Metro: Eugenia de Montijo (línea 5), Carabanchel Alto (línea 11)","Eugenia de Montijo , Carabanchel Alto","5
11",,,,Sin información sobre accesibilidad para personas con movilidad reducida,NUESTRA SEÑORA DE FATIMA,102,MADRID,MADRID,28047,VISTA ALEGRE,CARABANCHEL,40.378328008655004,-3.7488801858007923,914651700,info@escuni.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Facultad de Ciencias de la Actividad Física y del Deporte (INEF),Facultad-de-Ciencias-de-la-Actividad-Fisica-y-del-Deporte-(INEF),,,,"Metro: Ciudad Universitaria (línea 6),Moncloa (líneas 3 y 6)",,,,"Metro: Ciudad Universitaria (línea 6),Moncloa (líneas 3 y 6)","Ciudad Universitaria ,Moncloa","6
3",,,,Sin información sobre accesibilidad para personas con movilidad reducida,MARTIN FIERRO,7,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.4381730352489,-3.7325360017630174,910677850,,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Instituto de Estudios Bursátiles,Instituto-de-Estudios-Bursatiles,,,,Cercanías Renfe: Aravaca (C7 y C10).,Aravaca C7 C10,"C-7
C-10",Aravaca,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,TALGO,5,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,40.446914051263015,-3.7787937166693006,915240615,info@ieb.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Instituto de Salud Carlos III. Escuela Nacional de Medicina del Trabajo,Instituto-de-Salud-Carlos-III.-Escuela-Nacional-de-Medicina-del-Trabajo,,,,Consulta los siguientes enlaces,,,,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,SINESIO DELGADO,8,MADRID,MADRID,28029,LA PAZ,FUENCARRAL-EL PARDO,40.47467830039234,-3.693859963015047,"918224039
918224026",secretaria.enmt@isciii.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Residencia de Estudiantes Ciudad Escolar. Comunidad de Madrid.,Residencia-de-Estudiantes-Ciudad-Escolar.-Comunidad-de-Madrid.,,,mixto,"Cercanias Renfe: Ramón y Cajal (líneas C10, C8-A, C8-B)","Renfe: Ramón y Cajal (líneas C10, C8A, C8B, C3)","C-10
C-8
C-3",Ramón y Cajal,,,,,,,Accesible,COLMENAR VIEJO,,MADRID,MADRID,,,DISTRITO,40.52514591809954,-3.6853908329744214,917342700,residenciadeestudiantes@educa.madrid.org,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia de estudiantes Palacio de Barradas,Residencia-de-estudiantes-Palacio-de-Barradas,,,mixto,"Metro: Noviciado (líneas 2, 3 y 10), San Bernardo (líneas 2 y 4).",,,,"Metro: Noviciado (líneas 2, 3 y 10), San Bernardo (líneas 2 y 4)","Noviciado , San Bernardo","2
3
10
4",,,,Accesible,SAN BERNARDO,63,MADRID,MADRID,28015,UNIVERSIDAD,CENTRO,40.42645825034476,-3.706923606244769,"915228996
915232800
617342910",,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria Augustinus Nebrija,Residencia-Universitaria-Augustinus-Nebrija,,,mixto,Metro: Islas Filipinas (línea 7) y Moncloa (líneas 3 y 6).,,,,Metro: Islas Filipinas (línea 7) y Moncloa (líneas 3 y 6),Islas Filipinas  y Moncloa,"7
3
6",,,,Accesible,CEA BERMUDEZ,59,MADRID,MADRID,28003,GAZTAMBIDE,CHAMBERI,40.43894007585974,-3.715531702478502,914521150,residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria Erasmo,Residencia-Universitaria-Erasmo,,,mixto,Cercanías Renfe: Cantoblanco Universidad (líneas C4a y C4b).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Accesible,ERASMO DE ROTTERDAM,5,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.548027795931425,-3.6989970922329403,911312100,erasmo@resa.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria Gómez Pardo,Residencia-Universitaria-Gomez-Pardo,,,mixto,"Metro: Ríos Rosas (línea 1), Cuatro Caminos (líneas 1, 2 y 6).",,,,"Metro: Ríos Rosas (línea 1), Cuatro Caminos (líneas 1, 2 y 6)","Ríos Rosas , Cuatro Caminos","1
2
6",,,,No accesible,CRISTOBAL BORDIU,30,MADRID,MADRID,28003,RIOS ROSAS,CHAMBERI,40.443040030471,-3.7009070820260876,914417921,residencia@fgomezpardo.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria José Pérez de Vargas,Residencia-Universitaria-Jose-Perez-de-Vargas,,,mixto,Metro: Vicálvaro (línea 9).,,,,Metro: Vicálvaro (línea 9),Vicálvaro,9,,,,Sin información sobre accesibilidad para personas con movilidad reducida,DAROCA,321,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,40.406276896821566,-3.6127600502928536,917753042,administracion@residenciavicalvarourjc.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria Nebrija Arturo Soria,Residencia-Universitaria-Nebrija-Arturo-Soria,,,mixto,Metro: Arturo soria (línea 4),,,,Metro: Arturo soria (línea 4),Arturo soria,4,,,,Accesible,ASURA,90,MADRID,MADRID,28043,CANILLAS,HORTALEZA,40.45750817868435,-3.6544422302629136,914521150,residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria Nebrija Chamberí,Residencia-Universitaria-Nebrija-Chamberi,,,mixto,"Metro: Bilbao (líneas 1 y 4), Alonso Martínez (líneas 4, 5 y 10).",,,,"Metro: Bilbao (líneas 1 y 4), Alonso Martínez (líneas 4, 5 y 10)","Bilbao , Alonso Martínez","1
4
5
10",,,,No accesible,NICASIO GALLEGO,12,MADRID,MADRID,28010,TRAFALGAR,CHAMBERI,40.42942134889185,-3.698902512090178,"914471200
914521150",residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria Nebrija - Corazonistas,Residencia-Universitaria-Nebrija---Corazonistas,,,mixto,"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6), Moncloa (líneas 3 y 6)",,,,"Metro: Arguelles (líneas 3, 4 y 6), Moncloa (líneas 3 y 6)","Arguelles , Moncloa","3
4
6",,,,No accesible,TUTOR,36,MADRID,MADRID,28008,ARGUELLES,MONCLOA-ARAVACA,40.42951144473094,-3.7166919067720485,"915478800
914521150",residencias@nebrija.es,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Residencia Universitaria Tagaste,Residencia-Universitaria-Tagaste,,,mixto,Metro: Goya (líneas 2 y 4).,,,,Metro: Goya (líneas 2 y 4),Goya,"2
4",,,,Sin información sobre accesibilidad para personas con movilidad reducida,GENERAL PARDI&amp;Ntilde;AS,34,MADRID,MADRID,28001,GOYA,SALAMANCA,40.42668459434315,-3.6784079436749755,"647904401
914354180",holamadrid@tagaste.com,/contenido/entidadesYorganismos/Universidades/ColegiosMayores,Universidades
Universidad Autónoma de Madrid. Escuela Politécnica Superior,Universidad-Autonoma-de-Madrid.-Escuela-Politecnica-Superior,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,11,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.54694594124175,-3.6915841963667,914977438,información.eps@uam.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Universidad Autónoma de Madrid. Escuela Universitaria de Fisioterapia de la ONCE,Universidad-Autonoma-de-Madrid.-Escuela-Universitaria-de-Fisioterapia-de-la-ONCE,,,,Cercanías Renfe: Mirasierra Paco de Lucía (C7 y C8).,Renfe: Mirasierra Paco de Lucía (C7 y C8),"C-7
C-8",Mirasierra Paco de Lucía,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,NURIA,42,MADRID,MADRID,28034,MIRASIERRA,FUENCARRAL-EL PARDO,40.493908768303584,-3.708268358490922,915894500,euf@once.es,/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias,Universidades
Universidad Autónoma de Madrid. Facultad de Ciencias,Universidad-Autonoma-de-Madrid.-Facultad-de-Ciencias,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,7,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.54537941407227,-3.6951833197962536,"914974331
914973005",informacion.ciencias@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Autónoma de Madrid. Facultad de Ciencias Económicas y Empresariales,Universidad-Autonoma-de-Madrid.-Facultad-de-Ciencias-Economicas-y-Empresariales,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,5,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.54487238078954,-3.6966067777305702,"914974683
914976951",,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Autónoma de Madrid. Facultad de Derecho,Universidad-Autonoma-de-Madrid.-Facultad-de-Derecho,,,,,,,,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,KELSEN,1,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.541584341026066,-3.6911146791930514,"914978118
914972503",informacion.derecho@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Autónoma de Madrid. Facultad de Filosofía y Letras,Universidad-Autonoma-de-Madrid.-Facultad-de-Filosofia-y-Letras,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,1,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.544325916954385,-3.698365543129191,914974354,informacion.filosofia@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Autónoma de Madrid. Facultad de Formación de Profesorado y Educación,Universidad-Autonoma-de-Madrid.-Facultad-de-Formacion-de-Profesorado-y-Educacion,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,FRANCISCO TOMAS Y VALIENTE,3,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.54451020545557,-3.697774510862534,"914974682
914977567",conserjeria.fprofesorado@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Autónoma de Madrid. Facultad de Medicina,Universidad-Autonoma-de-Madrid.-Facultad-de-Medicina,,,,Metro: Begoña (línea 10).,,,,Metro: Begoña (línea 10),Begoña,10,,,,Sin información sobre accesibilidad para personas con movilidad reducida,ARZOBISPO MORCILLO,4,MADRID,MADRID,28029,LA PAZ,FUENCARRAL-EL PARDO,40.4808908842711,-3.6909106726884695,914975486,informacion.medicina@uam.es,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Autónoma de Madrid. Facultad de Psicología,Universidad-Autonoma-de-Madrid.-Facultad-de-Psicologia,,,,Cercanías Renfe: Cantoblanco Universidad (línea C4).,Cantoblanco Universidad C4,C-4,Cantoblanco Universidad,,,,,,,Sin información sobre accesibilidad para personas con movilidad reducida,IVAN PAVLOV,6,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,40.543827683418954,-3.6924908365072424,914974434,,/contenido/entidadesYorganismos/Universidades/Facultades,Universidades
Universidad Complutense de Madrid. Centro Complutense para la Enseñanza del Español,Universidad-Complutense-de-Madrid.-Centro-Complutense-para-la-Ensenanza-del-Espanol,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,MENENDEZ PELAYO,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.4489838961669,-3.730503351852514,913945325,ceextran@filol.ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Universidad Complutense de Madrid. Centro Superior de Idiomas Modernos,Universidad-Complutense-de-Madrid.-Centro-Superior-de-Idiomas-Modernos,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,PROFESOR ARANGUREN,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.447654037490636,-3.732389406635356,"913947754
913946358
913947813",idiomascomplutense@ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Universidad Complutense de Madrid. Escuela Profesional de Medicina Legal y Forense,Universidad-Complutense-de-Madrid.-Escuela-Profesional-de-Medicina-Legal-y-Forense,,,,Metro: Ciudad Universitaria (línea 6).,,,,Metro: Ciudad Universitaria (línea 6),Ciudad Universitaria,6,,,,Sin información sobre accesibilidad para personas con movilidad reducida,COMPLUTENSE,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,40.443658832937935,-3.7273650145663653,913941574,emedicin@ucm.es,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
Universidad Complutense de Madrid. Escuela Profesional de Relaciones Laborales,Universidad-Complutense-de-Madrid.-Escuela-Profesional-de-Relaciones-Laborales,,,,"Metro: Noviciado (línea 2), Plaza de España (líneas 3 y 10).",,,,"Metro: Noviciado (línea 2), Plaza de España (líneas 3 y 10)","Noviciado , Plaza de España","2
3
10",,,,Sin información sobre accesibilidad para personas con movilidad reducida,SAN BERNARDO,49,MADRID,MADRID,28015,UNIVERSIDAD,CENTRO,40.424857288787685,-3.7075073443351645,913946625,,/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios,Universidades
